ano,id_municipio,id_municipio_nome,desmatado
2017,5102504,Cáceres,3408.6
2016,5102504,Cáceres,3375.7
2020,5102504,Cáceres,3503.5
2018,5102504,Cáceres,3458.0
2021,5102504,Cáceres,3530.6
2019,5102504,Cáceres,3478.5
2016,5007935,Sonora,508.7
2017,5007935,Sonora,509.2
2020,5007935,Sonora,518.6
2019,5007935,Sonora,512.1
2018,5007935,Sonora,509.8
2021,5007935,Sonora,533.5
2017,5107602,Rondonópolis,5.9
2018,5107602,Rondonópolis,5.9
2019,5107602,Rondonópolis,5.9
2020,5107602,Rondonópolis,5.9
2021,5107602,Rondonópolis,5.9
2016,5107602,Rondonópolis,5.6
2018,5003306,Coxim,1047.2
2017,5003306,Coxim,1033.8
2021,5003306,Coxim,1072.9
2019,5003306,Coxim,1059.3
2016,5003306,Coxim,1025.4
2020,5003306,Coxim,1065.8
2021,5006903,Porto Murtinho,3663.3
2018,5006903,Porto Murtinho,3555.9
2019,5006903,Porto Murtinho,3597.6
2016,5006903,Porto Murtinho,3499.8
2017,5006903,Porto Murtinho,3536.4
2020,5006903,Porto Murtinho,3624.1
2018,5106505,Poconé,1174.1
2019,5106505,Poconé,1196.0
2016,5106505,Poconé,1120.0
2017,5106505,Poconé,1138.2
2021,5106505,Poconé,1246.8
2020,5106505,Poconé,1226.8
2018,5005202,Ladário,121.2
2020,5005202,Ladário,121.5
2019,5005202,Ladário,121.4
2021,5005202,Ladário,121.9
2016,5005202,Ladário,120.0
2017,5005202,Ladário,120.9
2018,5007406,Rio Verde de Mato Grosso,2696.5
2020,5007406,Rio Verde de Mato Grosso,2811.4
2017,5007406,Rio Verde de Mato Grosso,2648.2
2019,5007406,Rio Verde de Mato Grosso,2738.3
2021,5007406,Rio Verde de Mato Grosso,2856.7
2016,5007406,Rio Verde de Mato Grosso,2593.9
2020,5003207,Corumbá,6915.5
2019,5003207,Corumbá,6581.0
2018,5003207,Corumbá,6345.2
2017,5003207,Corumbá,6174.5
2016,5003207,Corumbá,5889.8
2021,5003207,Corumbá,7430.7
2016,5106109,Nossa Senhora do Livramento,271.6
2020,5106109,Nossa Senhora do Livramento,326.3
2017,5106109,Nossa Senhora do Livramento,300.4
2021,5106109,Nossa Senhora do Livramento,332.4
2018,5106109,Nossa Senhora do Livramento,314.0
2019,5106109,Nossa Senhora do Livramento,318.9
2017,5005608,Miranda,216.5
2019,5005608,Miranda,218.2
2016,5005608,Miranda,213.2
2020,5005608,Miranda,218.9
2021,5005608,Miranda,219.0
2018,5005608,Miranda,217.0
2020,5101605,Barão de Melgaço,1246.5
2021,5101605,Barão de Melgaço,1253.5
2018,5101605,Barão de Melgaço,1195.0
2019,5101605,Barão de Melgaço,1225.4
2017,5101605,Barão de Melgaço,1152.8
2016,5101605,Barão de Melgaço,1072.4
2021,5107800,Santo Antônio do Leverger,2262.4
2020,5107800,Santo Antônio do Leverger,2253.4
2019,5107800,Santo Antônio do Leverger,2232.6
2018,5107800,Santo Antônio do Leverger,2205.6
2017,5107800,Santo Antônio do Leverger,2169.0
2016,5107800,Santo Antônio do Leverger,2130.7
2018,5106828,Porto Esperidião,548.8
2016,5106828,Porto Esperidião,543.3
2017,5106828,Porto Esperidião,546.1
2021,5106828,Porto Esperidião,564.0
2020,5106828,Porto Esperidião,559.5
2019,5106828,Porto Esperidião,554.6
2016,5105234,Lambari D'Oeste,7.0
2018,5105234,Lambari D'Oeste,7.0
2017,5105234,Lambari D'Oeste,7.0
2021,5105234,Lambari D'Oeste,7.0
2019,5105234,Lambari D'Oeste,7.0
2020,5105234,Lambari D'Oeste,7.0
2017,5103437,Curvelândia,25.5
2018,5103437,Curvelândia,25.5
2020,5103437,Curvelândia,25.5
2021,5103437,Curvelândia,25.5
2016,5103437,Curvelândia,25.5
2019,5103437,Curvelândia,25.5
2020,5105200,Juscimeira,1.2
2017,5105200,Juscimeira,1.2
2019,5105200,Juscimeira,1.2
2018,5105200,Juscimeira,1.2
2021,5105200,Juscimeira,1.2
2016,5105200,Juscimeira,1.2
2018,5002159,Bodoquena,4.9
2019,5002159,Bodoquena,4.9
2016,5002159,Bodoquena,4.9
2017,5002159,Bodoquena,4.9
2020,5002159,Bodoquena,4.9
2021,5002159,Bodoquena,4.9
2020,5105622,Mirassol d'Oeste,31.6
2016,5105622,Mirassol d'Oeste,31.6
2019,5105622,Mirassol d'Oeste,31.6
2021,5105622,Mirassol d'Oeste,31.6
2018,5105622,Mirassol d'Oeste,31.6
2017,5105622,Mirassol d'Oeste,31.6
2019,5103957,Glória D'Oeste,2.7
2017,5103957,Glória D'Oeste,2.7
2018,5103957,Glória D'Oeste,2.7
2016,5103957,Glória D'Oeste,2.7
2020,5103957,Glória D'Oeste,2.7
2021,5103957,Glória D'Oeste,2.7
2017,5001102,Aquidauana,2999.0
2021,5001102,Aquidauana,3352.5
2020,5001102,Aquidauana,3227.1
2016,5001102,Aquidauana,2905.2
2019,5001102,Aquidauana,3110.3
2018,5001102,Aquidauana,3050.1
2019,5104609,Itiquira,354.1
2017,5104609,Itiquira,331.8
2021,5104609,Itiquira,360.2
2016,5104609,Itiquira,304.3
2018,5104609,Itiquira,345.5
2020,5104609,Itiquira,357.1
2017,4308904,Getúlio Vargas,0.0
2019,4308904,Getúlio Vargas,0.0
2018,4308904,Getúlio Vargas,0.0
2020,4308904,Getúlio Vargas,0.0
2016,4308904,Getúlio Vargas,0.0
2021,4308904,Getúlio Vargas,0.0
2016,4310462,Ipiranga do Sul,141.1
2019,4310462,Ipiranga do Sul,141.1
2020,4310462,Ipiranga do Sul,141.1
2018,4310462,Ipiranga do Sul,141.1
2017,4310462,Ipiranga do Sul,141.1
2021,4310462,Ipiranga do Sul,141.1
2018,4322202,Tupanciretã,1741.9
2020,4322202,Tupanciretã,1762.9
2019,4322202,Tupanciretã,1747.7
2016,4322202,Tupanciretã,1728.6
2017,4322202,Tupanciretã,1731.7
2021,4322202,Tupanciretã,1770.6
2017,4319406,São Pedro do Sul,293.4
2019,4319406,São Pedro do Sul,314.8
2018,4319406,São Pedro do Sul,302.8
2016,4319406,São Pedro do Sul,286.2
2021,4319406,São Pedro do Sul,343.8
2020,4319406,São Pedro do Sul,324.4
2018,4310009,Ibirubá,217.3
2019,4310009,Ibirubá,217.3
2020,4310009,Ibirubá,217.3
2021,4310009,Ibirubá,217.3
2017,4310009,Ibirubá,217.3
2016,4310009,Ibirubá,217.3
2017,4305850,Coqueiros do Sul,127.7
2019,4305850,Coqueiros do Sul,127.7
2018,4305850,Coqueiros do Sul,127.7
2016,4305850,Coqueiros do Sul,127.7
2020,4305850,Coqueiros do Sul,127.7
2021,4305850,Coqueiros do Sul,127.7
2020,4313037,Nova Esperança do Sul,64.4
2016,4313037,Nova Esperança do Sul,62.0
2019,4313037,Nova Esperança do Sul,63.9
2021,4313037,Nova Esperança do Sul,65.9
2018,4313037,Nova Esperança do Sul,63.2
2017,4313037,Nova Esperança do Sul,62.7
2017,4310603,Itaqui,2565.3
2018,4310603,Itaqui,2586.5
2019,4310603,Itaqui,2594.2
2016,4310603,Itaqui,2550.2
2021,4310603,Itaqui,2646.1
2020,4310603,Itaqui,2613.0
2017,4307005,Erechim,7.3
2019,4307005,Erechim,7.3
2021,4307005,Erechim,7.3
2020,4307005,Erechim,7.3
2018,4307005,Erechim,7.3
2016,4307005,Erechim,7.3
2018,4321956,Trindade do Sul,105.6
2021,4321956,Trindade do Sul,105.6
2016,4321956,Trindade do Sul,105.6
2020,4321956,Trindade do Sul,105.6
2019,4321956,Trindade do Sul,105.6
2017,4321956,Trindade do Sul,105.6
2019,4305405,Chiapetta,323.0
2018,4305405,Chiapetta,323.0
2017,4305405,Chiapetta,322.8
2016,4305405,Chiapetta,322.8
2021,4305405,Chiapetta,323.1
2020,4305405,Chiapetta,323.1
2020,4301875,Barra do Quaraí,816.1
2019,4301875,Barra do Quaraí,813.1
2021,4301875,Barra do Quaraí,826.7
2016,4301875,Barra do Quaraí,804.3
2017,4301875,Barra do Quaraí,807.7
2018,4301875,Barra do Quaraí,810.6
2017,4320321,Senador Salgado Filho,133.0
2018,4320321,Senador Salgado Filho,133.1
2019,4320321,Senador Salgado Filho,133.1
2016,4320321,Senador Salgado Filho,133.0
2020,4320321,Senador Salgado Filho,133.2
2021,4320321,Senador Salgado Filho,133.2
2019,4315958,Rolador,126.8
2021,4315958,Rolador,127.3
2018,4315958,Rolador,126.8
2017,4315958,Rolador,126.5
2016,4315958,Rolador,126.3
2020,4315958,Rolador,127.0
2017,4311205,Júlio de Castilhos,1303.6
2016,4311205,Júlio de Castilhos,1297.5
2018,4311205,Júlio de Castilhos,1316.2
2019,4311205,Júlio de Castilhos,1329.8
2020,4311205,Júlio de Castilhos,1342.9
2021,4311205,Júlio de Castilhos,1353.1
2017,4317301,Santa Vitória do Palmar,3064.5
2018,4317301,Santa Vitória do Palmar,3067.9
2019,4317301,Santa Vitória do Palmar,3068.8
2021,4317301,Santa Vitória do Palmar,3082.1
2016,4317301,Santa Vitória do Palmar,3062.6
2020,4317301,Santa Vitória do Palmar,3079.4
2019,4316907,Santa Maria,982.6
2020,4316907,Santa Maria,1007.3
2021,4316907,Santa Maria,1030.3
2016,4316907,Santa Maria,948.5
2018,4316907,Santa Maria,969.6
2017,4316907,Santa Maria,963.6
2020,4307054,Ernestina,132.5
2021,4307054,Ernestina,132.6
2019,4307054,Ernestina,132.5
2017,4307054,Ernestina,132.5
2018,4307054,Ernestina,132.5
2016,4307054,Ernestina,132.4
2020,4306106,Cruz Alta,1026.9
2017,4306106,Cruz Alta,1018.0
2016,4306106,Cruz Alta,1016.3
2019,4306106,Cruz Alta,1025.4
2021,4306106,Cruz Alta,1028.1
2018,4306106,Cruz Alta,1023.3
2018,4305009,Catuípe,248.2
2017,4305009,Catuípe,248.2
2016,4305009,Catuípe,248.2
2019,4305009,Catuípe,248.2
2021,4305009,Catuípe,248.5
2020,4305009,Catuípe,248.3
2016,4310538,Itaara,30.6
2017,4310538,Itaara,30.6
2021,4310538,Itaara,30.7
2019,4310538,Itaara,30.6
2018,4310538,Itaara,30.6
2020,4310538,Itaara,30.7
2017,4317806,Santo Augusto,258.2
2020,4317806,Santo Augusto,258.2
2016,4317806,Santo Augusto,258.2
2018,4317806,Santo Augusto,258.2
2019,4317806,Santo Augusto,258.2
2021,4317806,Santo Augusto,258.2
2016,4305975,Coxilha,305.0
2017,4305975,Coxilha,305.0
2021,4305975,Coxilha,305.1
2020,4305975,Coxilha,305.1
2018,4305975,Coxilha,305.0
2019,4305975,Coxilha,305.1
2018,4317707,Santo Antônio das Missões,855.0
2016,4317707,Santo Antônio das Missões,828.7
2021,4317707,Santo Antônio das Missões,915.3
2017,4317707,Santo Antônio das Missões,835.1
2020,4317707,Santo Antônio das Missões,890.4
2019,4317707,Santo Antônio das Missões,873.4
2017,4302709,Butiá,538.6
2021,4302709,Butiá,547.2
2016,4302709,Butiá,534.1
2019,4302709,Butiá,543.1
2018,4302709,Butiá,541.8
2020,4302709,Butiá,544.2
2017,4301909,Barra do Ribeiro,592.3
2018,4301909,Barra do Ribeiro,593.1
2019,4301909,Barra do Ribeiro,593.6
2016,4301909,Barra do Ribeiro,590.9
2020,4301909,Barra do Ribeiro,594.3
2021,4301909,Barra do Ribeiro,596.1
2018,4305447,Chuvisca,142.7
2017,4305447,Chuvisca,141.8
2019,4305447,Chuvisca,142.8
2020,4305447,Chuvisca,143.2
2021,4305447,Chuvisca,143.4
2016,4305447,Chuvisca,141.0
2018,4303806,Campinas do Sul,236.0
2016,4303806,Campinas do Sul,235.9
2021,4303806,Campinas do Sul,236.1
2020,4303806,Campinas do Sul,236.1
2019,4303806,Campinas do Sul,236.0
2017,4303806,Campinas do Sul,236.0
2016,4310900,Jacutinga,88.0
2018,4310900,Jacutinga,88.0
2020,4310900,Jacutinga,88.0
2019,4310900,Jacutinga,88.0
2017,4310900,Jacutinga,88.0
2021,4310900,Jacutinga,88.0
2020,4312450,Morro Redondo,158.3
2017,4312450,Morro Redondo,157.1
2016,4312450,Morro Redondo,156.3
2021,4312450,Morro Redondo,160.5
2018,4312450,Morro Redondo,157.6
2019,4312450,Morro Redondo,158.0
2020,4311759,Manoel Viana,862.3
2016,4311759,Manoel Viana,798.5
2017,4311759,Manoel Viana,805.4
2018,4311759,Manoel Viana,829.5
2019,4311759,Manoel Viana,851.2
2021,4311759,Manoel Viana,882.0
2021,4307815,Estrela Velha,124.0
2019,4307815,Estrela Velha,123.6
2018,4307815,Estrela Velha,123.6
2020,4307815,Estrela Velha,123.9
2016,4307815,Estrela Velha,123.5
2017,4307815,Estrela Velha,123.6
2020,4305132,Cerro Branco,0.0
2019,4305132,Cerro Branco,0.0
2017,4305132,Cerro Branco,0.0
2016,4305132,Cerro Branco,0.0
2018,4305132,Cerro Branco,0.0
2021,4305132,Cerro Branco,0.0
2016,4313334,Nova Ramada,169.0
2021,4313334,Nova Ramada,169.2
2019,4313334,Nova Ramada,169.2
2017,4313334,Nova Ramada,169.0
2020,4313334,Nova Ramada,169.2
2018,4313334,Nova Ramada,169.1
2019,4316204,Rondinha,48.1
2018,4316204,Rondinha,48.1
2017,4316204,Rondinha,48.1
2021,4316204,Rondinha,48.1
2016,4316204,Rondinha,48.1
2020,4316204,Rondinha,48.1
2018,4306130,Cruzaltense,98.3
2016,4306130,Cruzaltense,98.3
2021,4306130,Cruzaltense,98.3
2017,4306130,Cruzaltense,98.3
2019,4306130,Cruzaltense,98.3
2020,4306130,Cruzaltense,98.3
2017,4312138,Mato Castelhano,90.2
2020,4312138,Mato Castelhano,90.4
2019,4312138,Mato Castelhano,90.4
2018,4312138,Mato Castelhano,90.2
2021,4312138,Mato Castelhano,90.4
2016,4312138,Mato Castelhano,90.1
2020,4316808,Santa Cruz do Sul,140.7
2018,4316808,Santa Cruz do Sul,140.6
2021,4316808,Santa Cruz do Sul,140.9
2019,4316808,Santa Cruz do Sul,140.7
2017,4316808,Santa Cruz do Sul,140.0
2016,4316808,Santa Cruz do Sul,140.0
2018,4302501,Bossoroca,642.4
2016,4302501,Bossoroca,622.5
2017,4302501,Bossoroca,626.7
2019,4302501,Bossoroca,650.4
2021,4302501,Bossoroca,679.4
2020,4302501,Bossoroca,659.4
2016,4303301,Caibaté,127.8
2018,4303301,Caibaté,128.1
2017,4303301,Caibaté,128.0
2021,4303301,Caibaté,130.2
2019,4303301,Caibaté,128.9
2020,4303301,Caibaté,129.5
2018,4314027,Paraíso do Sul,55.8
2021,4314027,Paraíso do Sul,55.8
2019,4314027,Paraíso do Sul,55.8
2017,4314027,Paraíso do Sul,55.7
2016,4314027,Paraíso do Sul,55.4
2020,4314027,Paraíso do Sul,55.8
2019,4304200,Candelária,333.7
2016,4304200,Candelária,330.5
2020,4304200,Candelária,333.7
2018,4304200,Candelária,331.8
2017,4304200,Candelária,331.1
2021,4304200,Candelária,334.3
2016,4317608,Santo Antônio da Patrulha,435.0
2020,4317608,Santo Antônio da Patrulha,446.2
2021,4317608,Santo Antônio da Patrulha,451.8
2018,4317608,Santo Antônio da Patrulha,439.9
2017,4317608,Santo Antônio da Patrulha,438.3
2019,4317608,Santo Antônio da Patrulha,443.5
2019,4313375,Nova Santa Rita,143.0
2017,4313375,Nova Santa Rita,142.2
2021,4313375,Nova Santa Rita,145.3
2020,4313375,Nova Santa Rita,143.2
2018,4313375,Nova Santa Rita,142.4
2016,4313375,Nova Santa Rita,141.8
2019,4310330,Imbé,23.1
2017,4310330,Imbé,23.1
2016,4310330,Imbé,23.1
2018,4310330,Imbé,23.1
2021,4310330,Imbé,23.1
2020,4310330,Imbé,23.1
2016,4320107,Sarandi,145.5
2017,4320107,Sarandi,145.5
2021,4320107,Sarandi,145.5
2019,4320107,Sarandi,145.5
2020,4320107,Sarandi,145.5
2018,4320107,Sarandi,145.5
2018,4313508,Osório,295.7
2021,4313508,Osório,303.5
2017,4313508,Osório,293.3
2020,4313508,Osório,298.2
2016,4313508,Osório,290.8
2019,4313508,Osório,296.1
2021,4313490,Novo Barreiro,2.9
2020,4313490,Novo Barreiro,2.9
2016,4313490,Novo Barreiro,2.9
2018,4313490,Novo Barreiro,2.9
2017,4313490,Novo Barreiro,2.9
2019,4313490,Novo Barreiro,2.9
2019,4321808,Três de Maio,153.7
2021,4321808,Três de Maio,153.7
2017,4321808,Três de Maio,153.7
2016,4321808,Três de Maio,153.7
2018,4321808,Três de Maio,153.7
2020,4321808,Três de Maio,153.7
2021,4313904,Panambi,58.0
2019,4313904,Panambi,57.9
2018,4313904,Panambi,57.9
2020,4313904,Panambi,57.9
2017,4313904,Panambi,57.9
2016,4313904,Panambi,57.9
2021,4314175,Pedras Altas,794.2
2019,4314175,Pedras Altas,767.2
2017,4314175,Pedras Altas,740.3
2020,4314175,Pedras Altas,779.2
2018,4314175,Pedras Altas,754.0
2016,4314175,Pedras Altas,726.4
2017,4315602,Rio Grande,1047.2
2020,4315602,Rio Grande,1058.6
2019,4315602,Rio Grande,1054.7
2016,4315602,Rio Grande,1039.4
2018,4315602,Rio Grande,1052.9
2021,4315602,Rio Grande,1066.8
2018,4318002,São Borja,2769.7
2021,4318002,São Borja,2849.6
2019,4318002,São Borja,2797.5
2017,4318002,São Borja,2739.4
2016,4318002,São Borja,2729.6
2020,4318002,São Borja,2821.3
2018,4307302,Erval Seco,60.0
2019,4307302,Erval Seco,60.0
2020,4307302,Erval Seco,60.0
2016,4307302,Erval Seco,60.0
2021,4307302,Erval Seco,60.0
2017,4307302,Erval Seco,60.0
2020,4300406,Alegrete,4010.3
2018,4300406,Alegrete,3912.3
2017,4300406,Alegrete,3814.4
2019,4300406,Alegrete,3958.1
2021,4300406,Alegrete,4134.1
2016,4300406,Alegrete,3764.8
2020,4308458,Fortaleza dos Valos,560.0
2018,4308458,Fortaleza dos Valos,559.4
2017,4308458,Fortaleza dos Valos,559.0
2021,4308458,Fortaleza dos Valos,560.6
2016,4308458,Fortaleza dos Valos,558.8
2019,4308458,Fortaleza dos Valos,559.6
2021,4320503,Sertão,220.9
2020,4320503,Sertão,220.9
2016,4320503,Sertão,220.9
2017,4320503,Sertão,220.9
2018,4320503,Sertão,220.9
2019,4320503,Sertão,220.9
2016,4300208,Ajuricaba,29.4
2018,4300208,Ajuricaba,29.4
2019,4300208,Ajuricaba,29.4
2020,4300208,Ajuricaba,29.4
2021,4300208,Ajuricaba,29.4
2017,4300208,Ajuricaba,29.4
2018,4322376,Unistalda,172.4
2017,4322376,Unistalda,168.5
2021,4322376,Unistalda,185.1
2016,4322376,Unistalda,165.8
2020,4322376,Unistalda,180.2
2019,4322376,Unistalda,177.4
2019,4318408,São Jerônimo,545.4
2021,4318408,São Jerônimo,551.0
2018,4318408,São Jerônimo,540.7
2016,4318408,São Jerônimo,531.6
2020,4318408,São Jerônimo,547.9
2017,4318408,São Jerônimo,538.2
2018,4311106,Jaguari,170.6
2016,4311106,Jaguari,167.7
2020,4311106,Jaguari,176.6
2021,4311106,Jaguari,181.1
2019,4311106,Jaguari,173.4
2017,4311106,Jaguari,169.4
2019,4303004,Cachoeira do Sul,2911.9
2017,4303004,Cachoeira do Sul,2882.2
2021,4303004,Cachoeira do Sul,2943.7
2020,4303004,Cachoeira do Sul,2924.2
2016,4303004,Cachoeira do Sul,2848.3
2018,4303004,Cachoeira do Sul,2898.3
2020,4315503,Restinga Seca,733.2
2016,4315503,Restinga Seca,724.0
2021,4315503,Restinga Seca,734.3
2017,4315503,Restinga Seca,727.3
2019,4315503,Restinga Seca,730.2
2018,4315503,Restinga Seca,728.5
2016,4301073,Arroio do Padre,85.5
2018,4301073,Arroio do Padre,85.8
2020,4301073,Arroio do Padre,86.1
2019,4301073,Arroio do Padre,86.1
2017,4301073,Arroio do Padre,85.6
2021,4301073,Arroio do Padre,86.6
2016,4319703,São Valentim,0.8
2018,4319703,São Valentim,0.8
2019,4319703,São Valentim,0.8
2020,4319703,São Valentim,0.8
2021,4319703,São Valentim,0.8
2017,4319703,São Valentim,0.8
2021,4314605,Piratini,1513.5
2016,4314605,Piratini,1391.4
2020,4314605,Piratini,1493.1
2017,4314605,Piratini,1417.1
2019,4314605,Piratini,1470.9
2018,4314605,Piratini,1452.7
2018,4315354,Quinze de Novembro,33.2
2016,4315354,Quinze de Novembro,33.2
2017,4315354,Quinze de Novembro,33.2
2019,4315354,Quinze de Novembro,33.2
2020,4315354,Quinze de Novembro,33.2
2021,4315354,Quinze de Novembro,33.2
2018,4323457,Vila Nova do Sul,238.3
2016,4323457,Vila Nova do Sul,226.9
2017,4323457,Vila Nova do Sul,236.5
2019,4323457,Vila Nova do Sul,246.4
2021,4323457,Vila Nova do Sul,264.7
2020,4323457,Vila Nova do Sul,251.4
2021,4321857,Três Palmeiras,116.4
2016,4321857,Três Palmeiras,116.4
2020,4321857,Três Palmeiras,116.4
2019,4321857,Três Palmeiras,116.4
2018,4321857,Três Palmeiras,116.4
2017,4321857,Três Palmeiras,116.4
2016,4314555,Pirapó,44.4
2021,4314555,Pirapó,53.5
2017,4314555,Pirapó,46.2
2018,4314555,Pirapó,47.2
2019,4314555,Pirapó,48.5
2020,4314555,Pirapó,49.7
2018,4319802,São Vicente do Sul,678.6
2021,4319802,São Vicente do Sul,737.3
2020,4319802,São Vicente do Sul,712.3
2017,4319802,São Vicente do Sul,673.1
2019,4319802,São Vicente do Sul,702.6
2016,4319802,São Vicente do Sul,662.1
2019,4313656,Palmares do Sul,637.8
2021,4313656,Palmares do Sul,651.2
2016,4313656,Palmares do Sul,628.3
2020,4313656,Palmares do Sul,641.4
2017,4313656,Palmares do Sul,632.5
2018,4313656,Palmares do Sul,633.9
2017,4312104,Mata,73.0
2016,4312104,Mata,72.1
2019,4312104,Mata,74.8
2020,4312104,Mata,75.6
2018,4312104,Mata,73.6
2021,4312104,Mata,77.3
2021,4319604,São Sepé,1609.9
2016,4319604,São Sepé,1526.1
2018,4319604,São Sepé,1560.9
2019,4319604,São Sepé,1575.1
2020,4319604,São Sepé,1590.1
2017,4319604,São Sepé,1550.7
2018,4300471,Almirante Tamandaré do Sul,181.3
2020,4300471,Almirante Tamandaré do Sul,181.4
2021,4300471,Almirante Tamandaré do Sul,181.6
2019,4300471,Almirante Tamandaré do Sul,181.3
2017,4300471,Almirante Tamandaré do Sul,181.2
2016,4300471,Almirante Tamandaré do Sul,181.2
2017,4315404,Redentora,13.3
2021,4315404,Redentora,13.3
2018,4315404,Redentora,13.3
2020,4315404,Redentora,13.3
2019,4315404,Redentora,13.3
2016,4315404,Redentora,13.3
2018,4319125,São Martinho da Serra,275.3
2020,4319125,São Martinho da Serra,289.1
2019,4319125,São Martinho da Serra,277.4
2017,4319125,São Martinho da Serra,272.0
2021,4319125,São Martinho da Serra,291.6
2016,4319125,São Martinho da Serra,270.0
2020,4302808,Caçapava do Sul,979.6
2018,4302808,Caçapava do Sul,946.7
2016,4302808,Caçapava do Sul,888.6
2017,4302808,Caçapava do Sul,927.8
2019,4302808,Caçapava do Sul,960.6
2021,4302808,Caçapava do Sul,1015.4
2017,4314407,Pelotas,1198.7
2020,4314407,Pelotas,1202.9
2016,4314407,Pelotas,1196.5
2018,4314407,Pelotas,1200.0
2019,4314407,Pelotas,1202.1
2021,4314407,Pelotas,1209.9
2016,4314803,Portão,1.1
2017,4314803,Portão,1.1
2019,4314803,Portão,1.1
2021,4314803,Portão,1.1
2018,4314803,Portão,1.1
2020,4314803,Portão,1.1
2020,4306502,Dom Feliciano,637.1
2017,4306502,Dom Feliciano,626.1
2016,4306502,Dom Feliciano,615.9
2021,4306502,Dom Feliciano,642.7
2018,4306502,Dom Feliciano,631.9
2019,4306502,Dom Feliciano,634.2
2020,4314902,Porto Alegre,318.3
2017,4314902,Porto Alegre,317.7
2021,4314902,Porto Alegre,319.2
2019,4314902,Porto Alegre,318.2
2018,4314902,Porto Alegre,318.1
2016,4314902,Porto Alegre,317.5
2016,4316972,Santa Margarida do Sul,547.3
2021,4316972,Santa Margarida do Sul,591.5
2019,4316972,Santa Margarida do Sul,569.5
2020,4316972,Santa Margarida do Sul,580.3
2018,4316972,Santa Margarida do Sul,559.6
2017,4316972,Santa Margarida do Sul,553.1
2021,4306429,Dois Irmãos das Missões,159.5
2020,4306429,Dois Irmãos das Missões,159.5
2018,4306429,Dois Irmãos das Missões,159.4
2016,4306429,Dois Irmãos das Missões,159.2
2017,4306429,Dois Irmãos das Missões,159.2
2019,4306429,Dois Irmãos das Missões,159.4
2020,4300851,Arambaré,457.7
2018,4300851,Arambaré,457.4
2021,4300851,Arambaré,459.0
2016,4300851,Arambaré,456.2
2017,4300851,Arambaré,456.6
2019,4300851,Arambaré,457.4
2017,4302220,Boa Vista do Cadeado,333.1
2020,4302220,Boa Vista do Cadeado,337.3
2019,4302220,Boa Vista do Cadeado,336.0
2021,4302220,Boa Vista do Cadeado,337.6
2018,4302220,Boa Vista do Cadeado,335.7
2016,4302220,Boa Vista do Cadeado,332.6
2016,4322004,Triunfo,563.6
2018,4322004,Triunfo,567.3
2019,4322004,Triunfo,568.5
2020,4322004,Triunfo,569.3
2017,4322004,Triunfo,565.9
2021,4322004,Triunfo,575.3
2019,4300638,Amaral Ferrador,283.1
2017,4300638,Amaral Ferrador,279.1
2016,4300638,Amaral Ferrador,277.5
2020,4300638,Amaral Ferrador,284.7
2021,4300638,Amaral Ferrador,287.7
2018,4300638,Amaral Ferrador,281.1
2017,4322327,Turuçu,211.9
2021,4322327,Turuçu,212.9
2020,4322327,Turuçu,212.4
2016,4322327,Turuçu,211.8
2018,4322327,Turuçu,212.0
2019,4322327,Turuçu,212.4
2019,4309654,Hulha Negra,638.6
2016,4309654,Hulha Negra,617.6
2020,4309654,Hulha Negra,644.4
2021,4309654,Hulha Negra,646.7
2018,4309654,Hulha Negra,633.9
2017,4309654,Hulha Negra,631.3
2020,4323754,Vitória das Missões,100.9
2021,4323754,Vitória das Missões,101.1
2018,4323754,Vitória das Missões,100.4
2017,4323754,Vitória das Missões,100.3
2019,4323754,Vitória das Missões,100.4
2016,4323754,Vitória das Missões,100.2
2016,4318499,São José do Inhacorá,0.3
2020,4318499,São José do Inhacorá,0.3
2017,4318499,São José do Inhacorá,0.3
2021,4318499,São José do Inhacorá,0.3
2018,4318499,São José do Inhacorá,0.3
2019,4318499,São José do Inhacorá,0.3
2018,4304606,Canoas,104.3
2019,4304606,Canoas,104.5
2020,4304606,Canoas,104.5
2017,4304606,Canoas,104.3
2016,4304606,Canoas,104.2
2021,4304606,Canoas,104.7
2017,4317004,Santana da Boa Vista,268.4
2018,4317004,Santana da Boa Vista,273.9
2016,4317004,Santana da Boa Vista,253.1
2021,4317004,Santana da Boa Vista,297.7
2019,4317004,Santana da Boa Vista,282.5
2020,4317004,Santana da Boa Vista,288.6
2021,4305871,Coronel Barros,45.7
2019,4305871,Coronel Barros,45.5
2017,4305871,Coronel Barros,45.4
2016,4305871,Coronel Barros,45.3
2020,4305871,Coronel Barros,45.5
2018,4305871,Coronel Barros,45.5
2017,4316402,Rosário do Sul,1971.3
2020,4316402,Rosário do Sul,2076.7
2021,4316402,Rosário do Sul,2136.5
2018,4316402,Rosário do Sul,1993.9
2016,4316402,Rosário do Sul,1940.2
2019,4316402,Rosário do Sul,2050.2
2016,4310405,Independência,261.0
2017,4310405,Independência,261.0
2019,4310405,Independência,261.0
2020,4310405,Independência,261.0
2021,4310405,Independência,261.0
2018,4310405,Independência,261.0
2021,4306379,Dilermando de Aguiar,402.7
2016,4306379,Dilermando de Aguiar,363.4
2017,4306379,Dilermando de Aguiar,366.8
2020,4306379,Dilermando de Aguiar,392.5
2018,4306379,Dilermando de Aguiar,368.9
2019,4306379,Dilermando de Aguiar,377.9
2017,4311502,Lavras do Sul,705.5
2018,4311502,Lavras do Sul,716.5
